"time";"level";"processed_jobs";"open_jobs";"type";"message";"data"
57182.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!173; number:173 queue:173 sub:57182 reqtime:11176 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 35319683989610.89, 'com': 5414997.051717, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!173', 'workload_name': 'w0', 'number': '173', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 173, 'submit_time': 57182, 'requested_time': 11176, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 35319683989610.89, 'com': 5414997.051717, 'ret': 0}, 'profile_name': 'profile_173', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
57182.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!173; number:173 queue:173 sub:57182 reqtime:11176 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 35319683989610.89, 'com': 5414997.051717, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!173', 'workload_name': 'w0', 'number': '173', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 173, 'submit_time': 57182, 'requested_time': 11176, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 35319683989610.89, 'com': 5414997.051717, 'ret': 0}, 'profile_name': 'profile_173', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
57182.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!174; number:174 queue:174 sub:57182 reqtime:68345 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 110794331354684.0, 'com': 4477259.442323, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!174', 'workload_name': 'w0', 'number': '174', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 174, 'submit_time': 57182, 'requested_time': 68345, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 110794331354684.0, 'com': 4477259.442323, 'ret': 0}, 'profile_name': 'profile_174', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
57182.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!174; number:174 queue:174 sub:57182 reqtime:68345 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 110794331354684.0, 'com': 4477259.442323, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!174', 'workload_name': 'w0', 'number': '174', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 174, 'submit_time': 57182, 'requested_time': 68345, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 110794331354684.0, 'com': 4477259.442323, 'ret': 0}, 'profile_name': 'profile_174', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
57200.633922;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!167; number:167 queue:167 sub:56938 reqtime:6308 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 10505356888282.508, 'com': 2058380.991204, 'ret': 0} start:56938.0 fin:57200.633922 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!167', 'workload_name': 'w0', 'number': '167', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 167, 'submit_time': 56938, 'requested_time': 6308, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 10505356888282.508, 'com': 2058380.991204, 'ret': 0}, 'profile_name': 'profile_167', 'start_time': 56938.0, 'finish_time': 57200.633922, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
57200.633922;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!167; number:167 queue:167 sub:56938 reqtime:6308 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 10505356888282.508, 'com': 2058380.991204, 'ret': 0} start:56938.0 fin:57200.633922 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!167', 'workload_name': 'w0', 'number': '167', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 167, 'submit_time': 56938, 'requested_time': 6308, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 10505356888282.508, 'com': 2058380.991204, 'ret': 0}, 'profile_name': 'profile_167', 'start_time': 56938.0, 'finish_time': 57200.633922, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
57212.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!175; number:175 queue:175 sub:57212 reqtime:36330 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 53813166678731.96, 'com': 4750308.786929, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!175', 'workload_name': 'w0', 'number': '175', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 175, 'submit_time': 57212, 'requested_time': 36330, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 53813166678731.96, 'com': 4750308.786929, 'ret': 0}, 'profile_name': 'profile_175', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
57212.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!175; number:175 queue:175 sub:57212 reqtime:36330 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 53813166678731.96, 'com': 4750308.786929, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!175', 'workload_name': 'w0', 'number': '175', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 175, 'submit_time': 57212, 'requested_time': 36330, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 53813166678731.96, 'com': 4750308.786929, 'ret': 0}, 'profile_name': 'profile_175', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
57212.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!176; number:176 queue:176 sub:57212 reqtime:67242 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 159387630395172.62, 'com': 5406116.92052, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!176', 'workload_name': 'w0', 'number': '176', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 176, 'submit_time': 57212, 'requested_time': 67242, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 159387630395172.62, 'com': 5406116.92052, 'ret': 0}, 'profile_name': 'profile_176', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
57212.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!176; number:176 queue:176 sub:57212 reqtime:67242 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 159387630395172.62, 'com': 5406116.92052, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!176', 'workload_name': 'w0', 'number': '176', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 176, 'submit_time': 57212, 'requested_time': 67242, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 159387630395172.62, 'com': 5406116.92052, 'ret': 0}, 'profile_name': 'profile_176', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
57272.30576;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!171; number:171 queue:171 sub:57073 reqtime:3787 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 7972230399856.147, 'com': 1723963.389191, 'ret': 0} start:57073.0 fin:57272.30576 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!171', 'workload_name': 'w0', 'number': '171', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 171, 'submit_time': 57073, 'requested_time': 3787, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 7972230399856.147, 'com': 1723963.389191, 'ret': 0}, 'profile_name': 'profile_171', 'start_time': 57073.0, 'finish_time': 57272.30576, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
57272.30576;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!171; number:171 queue:171 sub:57073 reqtime:3787 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 7972230399856.147, 'com': 1723963.389191, 'ret': 0} start:57073.0 fin:57272.30576 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!171', 'workload_name': 'w0', 'number': '171', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 171, 'submit_time': 57073, 'requested_time': 3787, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 7972230399856.147, 'com': 1723963.389191, 'ret': 0}, 'profile_name': 'profile_171', 'start_time': 57073.0, 'finish_time': 57272.30576, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
57325.054402;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!172; number:172 queue:172 sub:57152 reqtime:3430 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 6922176091568.724, 'com': 4201474.460446, 'ret': 0} start:57152.0 fin:57325.054402 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!172', 'workload_name': 'w0', 'number': '172', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 172, 'submit_time': 57152, 'requested_time': 3430, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 6922176091568.724, 'com': 4201474.460446, 'ret': 0}, 'profile_name': 'profile_172', 'start_time': 57152.0, 'finish_time': 57325.054402, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
57325.054402;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!172; number:172 queue:172 sub:57152 reqtime:3430 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 6922176091568.724, 'com': 4201474.460446, 'ret': 0} start:57152.0 fin:57325.054402 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!172', 'workload_name': 'w0', 'number': '172', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 172, 'submit_time': 57152, 'requested_time': 3430, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 6922176091568.724, 'com': 4201474.460446, 'ret': 0}, 'profile_name': 'profile_172', 'start_time': 57152.0, 'finish_time': 57325.054402, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
57328.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!177; number:177 queue:177 sub:57328 reqtime:29486 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 62327572975585.23, 'com': 3935710.290008, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!177', 'workload_name': 'w0', 'number': '177', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 177, 'submit_time': 57328, 'requested_time': 29486, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 62327572975585.23, 'com': 3935710.290008, 'ret': 0}, 'profile_name': 'profile_177', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
57328.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!177; number:177 queue:177 sub:57328 reqtime:29486 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 62327572975585.23, 'com': 3935710.290008, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!177', 'workload_name': 'w0', 'number': '177', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 177, 'submit_time': 57328, 'requested_time': 29486, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 62327572975585.23, 'com': 3935710.290008, 'ret': 0}, 'profile_name': 'profile_177', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
57691.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!178; number:178 queue:178 sub:57691 reqtime:36511 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 68284997967810.16, 'com': 1873122.126211, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!178', 'workload_name': 'w0', 'number': '178', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 178, 'submit_time': 57691, 'requested_time': 36511, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 68284997967810.16, 'com': 1873122.126211, 'ret': 0}, 'profile_name': 'profile_178', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
57691.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!178; number:178 queue:178 sub:57691 reqtime:36511 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 68284997967810.16, 'com': 1873122.126211, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!178', 'workload_name': 'w0', 'number': '178', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 178, 'submit_time': 57691, 'requested_time': 36511, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 68284997967810.16, 'com': 1873122.126211, 'ret': 0}, 'profile_name': 'profile_178', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
57691.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!179; number:179 queue:179 sub:57691 reqtime:9038 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 14782866954863.816, 'com': 4195374.393369, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!179', 'workload_name': 'w0', 'number': '179', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 179, 'submit_time': 57691, 'requested_time': 9038, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 14782866954863.816, 'com': 4195374.393369, 'ret': 0}, 'profile_name': 'profile_179', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
57691.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!179; number:179 queue:179 sub:57691 reqtime:9038 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 14782866954863.816, 'com': 4195374.393369, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!179', 'workload_name': 'w0', 'number': '179', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 179, 'submit_time': 57691, 'requested_time': 9038, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 14782866954863.816, 'com': 4195374.393369, 'ret': 0}, 'profile_name': 'profile_179', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
57725.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!180; number:180 queue:180 sub:57725 reqtime:6744 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 13397745068273.6, 'com': 2362875.365951, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!180', 'workload_name': 'w0', 'number': '180', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 180, 'submit_time': 57725, 'requested_time': 6744, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 13397745068273.6, 'com': 2362875.365951, 'ret': 0}, 'profile_name': 'profile_180', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
57725.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!180; number:180 queue:180 sub:57725 reqtime:6744 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 13397745068273.6, 'com': 2362875.365951, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!180', 'workload_name': 'w0', 'number': '180', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 180, 'submit_time': 57725, 'requested_time': 6744, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 13397745068273.6, 'com': 2362875.365951, 'ret': 0}, 'profile_name': 'profile_180', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
57864.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!181; number:181 queue:181 sub:57864 reqtime:29904 res:4 prof:{'type': 'parallel_homogeneous', 'cpu': 161204536391536.0, 'com': 189336511.281169, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!181', 'workload_name': 'w0', 'number': '181', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 181, 'submit_time': 57864, 'requested_time': 29904, 'requested_resources': 4, 'profile': {'type': 'parallel_homogeneous', 'cpu': 161204536391536.0, 'com': 189336511.281169, 'ret': 0}, 'profile_name': 'profile_181', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
57864.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!181; number:181 queue:181 sub:57864 reqtime:29904 res:4 prof:{'type': 'parallel_homogeneous', 'cpu': 161204536391536.0, 'com': 189336511.281169, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!181', 'workload_name': 'w0', 'number': '181', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 181, 'submit_time': 57864, 'requested_time': 29904, 'requested_resources': 4, 'profile': {'type': 'parallel_homogeneous', 'cpu': 161204536391536.0, 'com': 189336511.281169, 'ret': 0}, 'profile_name': 'profile_181', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
57864.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!182; number:182 queue:182 sub:57864 reqtime:11467 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 25529077522859.457, 'com': 4394878.241967, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!182', 'workload_name': 'w0', 'number': '182', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 182, 'submit_time': 57864, 'requested_time': 11467, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 25529077522859.457, 'com': 4394878.241967, 'ret': 0}, 'profile_name': 'profile_182', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
57864.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!182; number:182 queue:182 sub:57864 reqtime:11467 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 25529077522859.457, 'com': 4394878.241967, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!182', 'workload_name': 'w0', 'number': '182', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 182, 'submit_time': 57864, 'requested_time': 11467, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 25529077522859.457, 'com': 4394878.241967, 'ret': 0}, 'profile_name': 'profile_182', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
57931.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!183; number:183 queue:183 sub:57931 reqtime:33156 res:2 prof:{'type': 'parallel_homogeneous', 'cpu': 87059162957095.31, 'com': 41204880.595455, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!183', 'workload_name': 'w0', 'number': '183', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 183, 'submit_time': 57931, 'requested_time': 33156, 'requested_resources': 2, 'profile': {'type': 'parallel_homogeneous', 'cpu': 87059162957095.31, 'com': 41204880.595455, 'ret': 0}, 'profile_name': 'profile_183', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
57931.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!183; number:183 queue:183 sub:57931 reqtime:33156 res:2 prof:{'type': 'parallel_homogeneous', 'cpu': 87059162957095.31, 'com': 41204880.595455, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!183', 'workload_name': 'w0', 'number': '183', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 183, 'submit_time': 57931, 'requested_time': 33156, 'requested_resources': 2, 'profile': {'type': 'parallel_homogeneous', 'cpu': 87059162957095.31, 'com': 41204880.595455, 'ret': 0}, 'profile_name': 'profile_183', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
57931.0;2;0;0;"job_submission_received";"Received job submission from Batsim (job=<Job w0!184; number:184 queue:184 sub:57931 reqtime:4087 res:14 prof:{'type': 'parallel_homogeneous', 'cpu': 69088493721061.055, 'com': 620522530.698615, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>, open_jobs_in_queue=1)";"{'job': {'id': 'w0!184', 'workload_name': 'w0', 'number': '184', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 184, 'submit_time': 57931, 'requested_time': 4087, 'requested_resources': 14, 'profile': {'type': 'parallel_homogeneous', 'cpu': 69088493721061.055, 'com': 620522530.698615, 'ret': 0}, 'profile_name': 'profile_184', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}, 'open_jobs_in_queue': 1}"
57931.0;2;0;0;"job_scheduled";"Scheduled job (<Job w0!184; number:184 queue:184 sub:57931 reqtime:4087 res:14 prof:{'type': 'parallel_homogeneous', 'cpu': 69088493721061.055, 'com': 620522530.698615, 'ret': 0} start:None fin:None stat:SUBMITTED ret:None comment:None>)";"{'job': {'id': 'w0!184', 'workload_name': 'w0', 'number': '184', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 184, 'submit_time': 57931, 'requested_time': 4087, 'requested_resources': 14, 'profile': {'type': 'parallel_homogeneous', 'cpu': 69088493721061.055, 'com': 620522530.698615, 'ret': 0}, 'profile_name': 'profile_184', 'start_time': None, 'finish_time': None, 'state': 'SUBMITTED', 'success': False, 'return_code': None, 'comment': None}}"
57973.278277;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!168; number:168 queue:168 sub:56938 reqtime:12739 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 41411131068888.27, 'com': 6766283.295321, 'ret': 0} start:56938.0 fin:57973.278277 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!168', 'workload_name': 'w0', 'number': '168', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 168, 'submit_time': 56938, 'requested_time': 12739, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 41411131068888.27, 'com': 6766283.295321, 'ret': 0}, 'profile_name': 'profile_168', 'start_time': 56938.0, 'finish_time': 57973.278277, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
57973.278277;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!168; number:168 queue:168 sub:56938 reqtime:12739 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 41411131068888.27, 'com': 6766283.295321, 'ret': 0} start:56938.0 fin:57973.278277 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!168', 'workload_name': 'w0', 'number': '168', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 168, 'submit_time': 56938, 'requested_time': 12739, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 41411131068888.27, 'com': 6766283.295321, 'ret': 0}, 'profile_name': 'profile_168', 'start_time': 56938.0, 'finish_time': 57973.278277, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
58059.943627;2;0;0;"job_completion_received";"Job has completed its execution (<Job w0!180; number:180 queue:180 sub:57725 reqtime:6744 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 13397745068273.6, 'com': 2362875.365951, 'ret': 0} start:57725.0 fin:58059.943627 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>)";"{'job': {'id': 'w0!180', 'workload_name': 'w0', 'number': '180', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 180, 'submit_time': 57725, 'requested_time': 6744, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 13397745068273.6, 'com': 2362875.365951, 'ret': 0}, 'profile_name': 'profile_180', 'start_time': 57725.0, 'finish_time': 58059.943627, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
58059.943627;2;0;0;"job_completed";"Remove completed job and free resources: <Job w0!180; number:180 queue:180 sub:57725 reqtime:6744 res:1 prof:{'type': 'parallel_homogeneous', 'cpu': 13397745068273.6, 'com': 2362875.365951, 'ret': 0} start:57725.0 fin:58059.943627 stat:COMPLETED_SUCCESSFULLY ret:0 comment:None>";"{'job': {'id': 'w0!180', 'workload_name': 'w0', 'number': '180', 'parent_id': '', 'parent_workload_name': '', 'parent_number': '', 'queue_number': 180, 'submit_time': 57725, 'requested_time': 6744, 'requested_resources': 1, 'profile': {'type': 'parallel_homogeneous', 'cpu': 13397745068273.6, 'com': 2362875.365951, 'ret': 0}, 'profile_name': 'profile_180', 'start_time': 57725.0, 'finish_time': 58059.943627, 'state': 'COMPLETED_SUCCESSFULLY', 'success': True, 'return_code': 0, 'comment': None}}"
